# time, angle, voltage, aVel, aAcceleration, goal, limitSensor, lastError
2.970000, 1.081459, -2.226753, -0.014703, -0.304582, 1.000000, 0.000000, -0.082167
2.980000, 1.081295, -2.165120, -0.017779, -0.296151, 1.000000, 0.000000, -0.082004
2.990000, 1.081100, -2.104124, -0.020770, -0.287808, 1.000000, 0.000000, -0.081809
3.000000, 1.080876, -2.043774, -0.023677, -0.279553, 1.000000, 0.000000, -0.081585
3.010000, 1.080623, -1.984080, -0.026501, -0.271388, 1.000000, 0.000000, -0.081331
3.020000, 1.080341, -1.925050, -0.029242, -0.263314, 1.000000, 0.000000, -0.081050
3.030000, 1.080033, -1.866693, -0.031901, -0.255331, 1.000000, 0.000000, -0.080741
3.040000, 1.079698, -1.809017, -0.034480, -0.247442, 1.000000, 0.000000, -0.080406
3.050000, 1.079337, -1.752028, -0.036979, -0.239647, 1.000000, 0.000000, -0.080046
3.060000, 1.078951, -1.695734, -0.039400, -0.231947, 1.000000, 0.000000, -0.079660
3.070000, 1.078542, -1.640141, -0.041742, -0.224343, 1.000000, 0.000000, -0.079250
3.080000, 1.078109, -1.585255, -0.044008, -0.216835, 1.000000, 0.000000, -0.078817
3.090000, 1.077653, -1.531081, -0.046198, -0.209425, 1.000000, 0.000000, -0.078362
3.100000, 1.077176, -1.477624, -0.048313, -0.202113, 1.000000, 0.000000, -0.077885
3.110000, 1.076678, -1.424890, -0.050355, -0.194900, 1.000000, 0.000000, -0.077387
3.120000, 1.076160, -1.372881, -0.052323, -0.187786, 1.000000, 0.000000, -0.076868
3.130000, 1.075622, -1.321602, -0.054220, -0.180772, 1.000000, 0.000000, -0.076330
3.140000, 1.075065, -1.271056, -0.056046, -0.173858, 1.000000, 0.000000, -0.075774
3.150000, 1.074490, -1.221247, -0.057802, -0.167045, 1.000000, 0.000000, -0.075199
3.160000, 1.073898, -1.172175, -0.059489, -0.160333, 1.000000, 0.000000, -0.074606
3.170000, 1.073289, -1.123845, -0.061108, -0.153722, 1.000000, 0.000000, -0.073998
3.180000, 1.072664, -1.076257, -0.062661, -0.147213, 1.000000, 0.000000, -0.073373
3.190000, 1.072024, -1.029414, -0.064148, -0.140805, 1.000000, 0.000000, -0.072732
3.200000, 1.071369, -0.983315, -0.065570, -0.134500, 1.000000, 0.000000, -0.072077
3.210000, 1.070700, -0.937962, -0.066928, -0.128296, 1.000000, 0.000000, -0.071408
3.220000, 1.070017, -0.893356, -0.068224, -0.122195, 1.000000, 0.000000, -0.070726
3.230000, 1.069322, -0.849496, -0.069458, -0.116196, 1.000000, 0.000000, -0.070031
3.240000, 1.068614, -0.806382, -0.070632, -0.110298, 1.000000, 0.000000, -0.069323
3.250000, 1.067896, -0.764014, -0.071746, -0.104503, 1.000000, 0.000000, -0.068604
3.260000, 1.067166, -0.722391, -0.072801, -0.098810, 1.000000, 0.000000, -0.067874
3.270000, 1.066425, -0.681511, -0.073799, -0.093218, 1.000000, 0.000000, -0.067134
3.280000, 1.065675, -0.641374, -0.074741, -0.087728, 1.000000, 0.000000, -0.066384
3.290000, 1.064916, -0.601977, -0.075627, -0.082339, 1.000000, 0.000000, -0.065625
3.300000, 1.064148, -0.563319, -0.076458, -0.077051, 1.000000, 0.000000, -0.064857
3.310000, 1.063372, -0.525397, -0.077237, -0.071864, 1.000000, 0.000000, -0.064080
3.320000, 1.062588, -0.488209, -0.077962, -0.066778, 1.000000, 0.000000, -0.063297
3.330000, 1.061797, -0.451752, -0.078637, -0.061791, 1.000000, 0.000000, -0.062506
3.340000, 1.061000, -0.416023, -0.079261, -0.056904, 1.000000, 0.000000, -0.061709
3.350000, 1.060197, -0.381019, -0.079836, -0.052116, 1.000000, 0.000000, -0.060905
3.360000, 1.059388, -0.346736, -0.080362, -0.047427, 1.000000, 0.000000, -0.060096
3.370000, 1.058574, -0.313172, -0.080841, -0.042836, 1.000000, 0.000000, -0.059282
3.380000, 1.057755, -0.280321, -0.081274, -0.038342, 1.000000, 0.000000, -0.058464
3.390000, 1.056932, -0.248180, -0.081661, -0.033946, 1.000000, 0.000000, -0.057641
3.400000, 1.056106, -0.216744, -0.082004, -0.029646, 1.000000, 0.000000, -0.056814
3.410000, 1.055276, -0.186010, -0.082303, -0.025442, 1.000000, 0.000000, -0.055985
3.420000, 1.054443, -0.155972, -0.082560, -0.021333, 1.000000, 0.000000, -0.055152
3.430000, 1.053608, -0.126626, -0.082776, -0.017319, 1.000000, 0.000000, -0.054317
3.440000, 1.052771, -0.097967, -0.082951, -0.013399, 1.000000, 0.000000, -0.053480
3.450000, 1.051933, -0.069988, -0.083086, -0.009572, 1.000000, 0.000000, -0.052642
3.460000, 1.051093, -0.042686, -0.083183, -0.005838, 1.000000, 0.000000, -0.051802
3.470000, 1.050253, -0.016055, -0.083242, -0.002195, 1.000000, 0.000000, -0.050962
3.480000, 1.049412, 0.009911, -0.083264, 0.001357, 1.000000, 0.000000, -0.050121
3.490000, 1.048571, 0.035218, -0.083250, 0.004818, 1.000000, 0.000000, -0.049280
3.500000, 1.047731, 0.059872, -0.083201, 0.008190, 1.000000, 0.000000, -0.048439
3.510000, 1.046891, 0.083878, -0.083119, 0.011474, 1.000000, 0.000000, -0.047599
3.520000, 1.046052, 0.107244, -0.083003, 0.014670, 1.000000, 0.000000, -0.046760
3.530000, 1.045214, 0.129974, -0.082855, 0.017779, 1.000000, 0.000000, -0.045923
3.540000, 1.044378, 0.152076, -0.082675, 0.020802, 1.000000, 0.000000, -0.045087
3.550000, 1.043544, 0.173555, -0.082465, 0.023740, 1.000000, 0.000000, -0.044253
3.560000, 1.042713, 0.194419, -0.082225, 0.026594, 1.000000, 0.000000, -0.043421
3.570000, 1.041883, 0.214675, -0.081957, 0.029365, 1.000000, 0.000000, -0.042592
3.580000, 1.041057, 0.234328, -0.081660, 0.032053, 1.000000, 0.000000, -0.041766
3.590000, 1.040234, 0.253386, -0.081336, 0.034660, 1.000000, 0.000000, -0.040943
3.600000, 1.039414, 0.271856, -0.080986, 0.037186, 1.000000, 0.000000, -0.040123
3.610000, 1.038598, 0.289745, -0.080611, 0.039633, 1.000000, 0.000000, -0.039307
3.620000, 1.037786, 0.307059, -0.080210, 0.042001, 1.000000, 0.000000, -0.038495
3.630000, 1.036978, 0.323807, -0.079786, 0.044292, 1.000000, 0.000000, -0.037687
3.640000, 1.036174, 0.339995, -0.079339, 0.046506, 1.000000, 0.000000, -0.036883
3.650000, 1.035375, 0.355630, -0.078869, 0.048645, 1.000000, 0.000000, -0.036084
3.660000, 1.034581, 0.370719, -0.078378, 0.050709, 1.000000, 0.000000, -0.035290
3.670000, 1.033792, 0.385271, -0.077866, 0.052699, 1.000000, 0.000000, -0.034501
3.680000, 1.033008, 0.399293, -0.077333, 0.054617, 1.000000, 0.000000, -0.033717
3.690000, 1.032230, 0.412791, -0.076782, 0.056464, 1.000000, 0.000000, -0.032939
3.700000, 1.031457, 0.425774, -0.076211, 0.058239, 1.000000, 0.000000, -0.032166
3.710000, 1.030691, 0.438248, -0.075623, 0.059946, 1.000000, 0.000000, -0.031399
3.720000, 1.029930, 0.450223, -0.075018, 0.061584, 1.000000, 0.000000, -0.030639
3.730000, 1.029175, 0.461704, -0.074396, 0.063154, 1.000000, 0.000000, -0.029884
3.740000, 1.028427, 0.472699, -0.073758, 0.064658, 1.000000, 0.000000, -0.029136
3.750000, 1.027685, 0.483217, -0.073105, 0.066097, 1.000000, 0.000000, -0.028394
3.760000, 1.026950, 0.493264, -0.072437, 0.067471, 1.000000, 0.000000, -0.027659
3.770000, 1.026222, 0.502849, -0.071756, 0.068782, 1.000000, 0.000000, -0.026931
3.780000, 1.025501, 0.511979, -0.071061, 0.070031, 1.000000, 0.000000, -0.026210
3.790000, 1.024787, 0.520661, -0.070354, 0.071218, 1.000000, 0.000000, -0.025495
3.800000, 1.024080, 0.528904, -0.069634, 0.072346, 1.000000, 0.000000, -0.024788
3.810000, 1.023380, 0.536714, -0.068904, 0.073414, 1.000000, 0.000000, -0.024089
3.820000, 1.022688, 0.544099, -0.068162, 0.074424, 1.000000, 0.000000, -0.023397
3.830000, 1.022003, 0.551068, -0.067411, 0.075377, 1.000000, 0.000000, -0.022712
3.840000, 1.021326, 0.557627, -0.066649, 0.076275, 1.000000, 0.000000, -0.022035
3.850000, 1.020657, 0.563784, -0.065879, 0.077117, 1.000000, 0.000000, -0.021366
3.860000, 1.019995, 0.569546, -0.065100, 0.077905, 1.000000, 0.000000, -0.020704
3.870000, 1.019342, 0.574922, -0.064313, 0.078640, 1.000000, 0.000000, -0.020051
3.880000, 1.018696, 0.579918, -0.063519, 0.079324, 1.000000, 0.000000, -0.019405
3.890000, 1.018059, 0.584542, -0.062718, 0.079956, 1.000000, 0.000000, -0.018767
3.900000, 1.017429, 0.588802, -0.061910, 0.080539, 1.000000, 0.000000, -0.018138
3.910000, 1.016808, 0.592704, -0.061097, 0.081073, 1.000000, 0.000000, -0.017517
3.920000, 1.016195, 0.596257, -0.060278, 0.081558, 1.000000, 0.000000, -0.016904
3.930000, 1.015590, 0.599467, -0.059454, 0.081998, 1.000000, 0.000000, -0.016299
3.940000, 1.014994, 0.602342, -0.058626, 0.082391, 1.000000, 0.000000, -0.015703
3.950000, 1.014406, 0.604889, -0.057794, 0.082739, 1.000000, 0.000000, -0.015115
3.960000, 1.013827, 0.607115, -0.056958, 0.083044, 1.000000, 0.000000, -0.014535
3.970000, 1.013255, 0.609027, -0.056119, 0.083305, 1.000000, 0.000000, -0.013964
3.980000, 1.012693, 0.610633, -0.055278, 0.083525, 1.000000, 0.000000, -0.013402
3.990000, 1.012139, 0.611940, -0.054434, 0.083704, 1.000000, 0.000000, -0.012847
4.000000, 1.011593, 0.612954, -0.053589, 0.083842, 1.000000, 0.000000, -0.012302
4.010000, 1.011056, 0.613682, -0.052742, 0.083942, 1.000000, 0.000000, -0.011765
4.020000, 1.010528, 0.614132, -0.051894, 0.084003, 1.000000, 0.000000, -0.011236
4.030000, 1.010008, 0.614310, -0.051046, 0.084028, 1.000000, 0.000000, -0.010717
4.040000, 1.009497, 0.614223, -0.050197, 0.084016, 1.000000, 0.000000, -0.010205
4.050000, 1.008994, 0.613877, -0.049349, 0.083969, 1.000000, 0.000000, -0.009702
4.060000, 1.008500, 0.613280, -0.048501, 0.083887, 1.000000, 0.000000, -0.009208
4.070000, 1.008014, 0.612438, -0.047653, 0.083772, 1.000000, 0.000000, -0.008723
4.080000, 1.007537, 0.611358, -0.046807, 0.083624, 1.000000, 0.000000, -0.008246
4.090000, 1.007068, 0.610045, -0.045963, 0.083444, 1.000000, 0.000000, -0.007777
4.100000, 1.006608, 0.608507, -0.045120, 0.083234, 1.000000, 0.000000, -0.007317
4.110000, 1.006157, 0.606749, -0.044279, 0.082993, 1.000000, 0.000000, -0.006866
4.120000, 1.005714, 0.604779, -0.043441, 0.082724, 1.000000, 0.000000, -0.006423
4.130000, 1.005279, 0.602602, -0.042606, 0.082426, 1.000000, 0.000000, -0.005988
4.140000, 1.004853, 0.600224, -0.041773, 0.082101, 1.000000, 0.000000, -0.005562
4.150000, 1.004435, 0.597651, -0.040944, 0.081749, 1.000000, 0.000000, -0.005144
4.160000, 1.004026, 0.594890, -0.040118, 0.081371, 1.000000, 0.000000, -0.004735
4.170000, 1.003625, 0.591946, -0.039296, 0.080969, 1.000000, 0.000000, -0.004334
4.180000, 1.003232, 0.588826, -0.038479, 0.080542, 1.000000, 0.000000, -0.003941
4.190000, 1.002847, 0.585534, -0.037665, 0.080092, 1.000000, 0.000000, -0.003556
4.200000, 1.002471, 0.582078, -0.036856, 0.079619, 1.000000, 0.000000, -0.003180
4.210000, 1.002103, 0.578461, -0.036052, 0.079124, 1.000000, 0.000000, -0.002812
4.220000, 1.001743, 0.574691, -0.035253, 0.078608, 1.000000, 0.000000, -0.002451
4.230000, 1.001391, 0.570771, -0.034459, 0.078072, 1.000000, 0.000000, -0.002099
4.240000, 1.001047, 0.566709, -0.033670, 0.077516, 1.000000, 0.000000, -0.001755
4.250000, 1.000710, 0.562509, -0.032887, 0.076942, 1.000000, 0.000000, -0.001419
4.260000, 1.000382, 0.558176, -0.032110, 0.076349, 1.000000, 0.000000, -0.001091
4.270000, 1.000062, 0.553716, -0.031339, 0.075739, 1.000000, 0.000000, -0.000770
4.280000, 0.999749, 0.549133, -0.030574, 0.075112, 1.000000, 0.000000, -0.000458
4.290000, 0.999444, 0.544433, -0.029816, 0.074469, 1.000000, 0.000000, -0.000153
4.300000, 0.999147, 0.539621, -0.029063, 0.073811, 1.000000, 0.000000, 0.000145
4.310000, 0.998857, 0.534701, -0.028318, 0.073138, 1.000000, 0.000000, 0.000435
4.320000, 0.998574, 0.529679, -0.027579, 0.072451, 1.000000, 0.000000, 0.000717
4.330000, 0.998300, 0.524558, -0.026848, 0.071751, 1.000000, 0.000000, 0.000992
4.340000, 0.998032, 0.519345, -0.026123, 0.071038, 1.000000, 0.000000, 0.001259
4.350000, 0.997772, 0.514043, -0.025405, 0.070313, 1.000000, 0.000000, 0.001520
4.360000, 0.997519, 0.508656, -0.024695, 0.069576, 1.000000, 0.000000, 0.001773
4.370000, 0.997273, 0.503190, -0.023992, 0.068828, 1.000000, 0.000000, 0.002018
4.380000, 0.997034, 0.497648, -0.023297, 0.068070, 1.000000, 0.000000, 0.002257
4.390000, 0.996802, 0.492034, -0.022610, 0.067302, 1.000000, 0.000000, 0.002489
4.400000, 0.996577, 0.486354, -0.021930, 0.066525, 1.000000, 0.000000, 0.002714
4.410000, 0.996359, 0.480611, -0.021258, 0.065740, 1.000000, 0.000000, 0.002932
4.420000, 0.996148, 0.474809, -0.020594, 0.064946, 1.000000, 0.000000, 0.003144
4.430000, 0.995943, 0.468952, -0.019938, 0.064145, 1.000000, 0.000000, 0.003348
4.440000, 0.995745, 0.463043, -0.019290, 0.063337, 1.000000, 0.000000, 0.003547
4.450000, 0.995553, 0.457088, -0.018651, 0.062522, 1.000000, 0.000000, 0.003738
4.460000, 0.995368, 0.451088, -0.018019, 0.061701, 1.000000, 0.000000, 0.003923
4.470000, 0.995189, 0.445049, -0.017396, 0.060875, 1.000000, 0.000000, 0.004102
4.480000, 0.995016, 0.438973, -0.016781, 0.060044, 1.000000, 0.000000, 0.004275
4.490000, 0.994850, 0.432865, -0.016175, 0.059209, 1.000000, 0.000000, 0.004441
4.500000, 0.994690, 0.426727, -0.015577, 0.058369, 1.000000, 0.000000, 0.004602
4.510000, 0.994535, 0.420563, -0.014987, 0.057526, 1.000000, 0.000000, 0.004756
4.520000, 0.994387, 0.414376, -0.014406, 0.056680, 1.000000, 0.000000, 0.004905
4.530000, 0.994244, 0.408169, -0.013834, 0.055831, 1.000000, 0.000000, 0.005047
4.540000, 0.994107, 0.401946, -0.013270, 0.054979, 1.000000, 0.000000, 0.005184
4.550000, 0.993976, 0.395709, -0.012715, 0.054126, 1.000000, 0.000000, 0.005315
4.560000, 0.993850, 0.389462, -0.012168, 0.053272, 1.000000, 0.000000, 0.005441
4.570000, 0.993730, 0.383207, -0.011630, 0.052416, 1.000000, 0.000000, 0.005561
4.580000, 0.993615, 0.376948, -0.011100, 0.051560, 1.000000, 0.000000, 0.005676
4.590000, 0.993506, 0.370686, -0.010580, 0.050704, 1.000000, 0.000000, 0.005786
4.600000, 0.993401, 0.364426, -0.010068, 0.049847, 1.000000, 0.000000, 0.005890
4.610000, 0.993302, 0.358168, -0.009564, 0.048991, 1.000000, 0.000000, 0.005989
4.620000, 0.993208, 0.351917, -0.009069, 0.048136, 1.000000, 0.000000, 0.006083
4.630000, 0.993119, 0.345674, -0.008583, 0.047282, 1.000000, 0.000000, 0.006172
4.640000, 0.993035, 0.339442, -0.008106, 0.046430, 1.000000, 0.000000, 0.006257
4.650000, 0.992955, 0.333223, -0.007637, 0.045579, 1.000000, 0.000000, 0.006336
4.660000, 0.992880, 0.327020, -0.007176, 0.044731, 1.000000, 0.000000, 0.006411
4.670000, 0.992810, 0.320835, -0.006724, 0.043885, 1.000000, 0.000000, 0.006481
4.680000, 0.992744, 0.314669, -0.006281, 0.043041, 1.000000, 0.000000, 0.006547
4.690000, 0.992683, 0.308526, -0.005847, 0.042201, 1.000000, 0.000000, 0.006608
4.700000, 0.992626, 0.302407, -0.005420, 0.041364, 1.000000, 0.000000, 0.006665
4.710000, 0.992574, 0.296313, -0.005003, 0.040531, 1.000000, 0.000000, 0.006718
4.720000, 0.992525, 0.290248, -0.004593, 0.039701, 1.000000, 0.000000, 0.006766
4.730000, 0.992481, 0.284213, -0.004192, 0.038876, 1.000000, 0.000000, 0.006811
4.740000, 0.992440, 0.278210, -0.003800, 0.038054, 1.000000, 0.000000, 0.006851
4.750000, 0.992404, 0.272240, -0.003415, 0.037238, 1.000000, 0.000000, 0.006887
4.760000, 0.992371, 0.266305, -0.003039, 0.036426, 1.000000, 0.000000, 0.006920
4.770000, 0.992342, 0.260407, -0.002671, 0.035619, 1.000000, 0.000000, 0.006949
4.780000, 0.992317, 0.254547, -0.002311, 0.034818, 1.000000, 0.000000, 0.006974
4.790000, 0.992296, 0.248727, -0.001960, 0.034022, 1.000000, 0.000000, 0.006996
4.800000, 0.992278, 0.242949, -0.001616, 0.033231, 1.000000, 0.000000, 0.007014
4.810000, 0.992263, 0.237213, -0.001281, 0.032447, 1.000000, 0.000000, 0.007028
4.820000, 0.992252, 0.231521, -0.000953, 0.031668, 1.000000, 0.000000, 0.007040
4.830000, 0.992244, 0.225875, -0.000633, 0.030896, 1.000000, 0.000000, 0.007048
4.840000, 0.992239, 0.220275, -0.000321, 0.030130, 1.000000, 0.000000, 0.007053
4.850000, 0.992237, 0.214723, -0.000017, 0.029370, 1.000000, 0.000000, 0.007054
4.860000, 0.992238, 0.209221, 0.000280, 0.028618, 1.000000, 0.000000, 0.007053
4.870000, 0.992243, 0.203768, 0.000569, 0.027872, 1.000000, 0.000000, 0.007049
4.880000, 0.992250, 0.198366, 0.000851, 0.027133, 1.000000, 0.000000, 0.007042
4.890000, 0.992260, 0.193017, 0.001125, 0.026401, 1.000000, 0.000000, 0.007032
4.900000, 0.992272, 0.187720, 0.001391, 0.025677, 1.000000, 0.000000, 0.007019
4.910000, 0.992288, 0.182478, 0.001651, 0.024960, 1.000000, 0.000000, 0.007004
4.920000, 0.992306, 0.177291, 0.001903, 0.024250, 1.000000, 0.000000, 0.006986
4.930000, 0.992326, 0.172159, 0.002148, 0.023548, 1.000000, 0.000000, 0.006965
4.940000, 0.992349, 0.167083, 0.002385, 0.022854, 1.000000, 0.000000, 0.006942
4.950000, 0.992374, 0.162065, 0.002616, 0.022168, 1.000000, 0.000000, 0.006917
4.960000, 0.992402, 0.157105, 0.002840, 0.021489, 1.000000, 0.000000, 0.006889
4.970000, 0.992432, 0.152203, 0.003057, 0.020819, 1.000000, 0.000000, 0.006860
4.980000, 0.992464, 0.147360, 0.003268, 0.020156, 1.000000, 0.000000, 0.006828
4.990000, 0.992498, 0.142577, 0.003471, 0.019502, 1.000000, 0.000000, 0.006794
5.000000, 0.992534, 0.137854, 0.003668, 0.018856, 1.000000, 0.000000, 0.006758
5.010000, 0.992572, 0.133192, 0.003859, 0.018218, 1.000000, 0.000000, 0.006720
5.020000, 0.992612, 0.128591, 0.004043, 0.017589, 1.000000, 0.000000, 0.006680
5.030000, 0.992653, 0.124051, 0.004220, 0.016968, 1.000000, 0.000000, 0.006638
5.040000, 0.992697, 0.119574, 0.004392, 0.016356, 1.000000, 0.000000, 0.006595
5.050000, 0.992742, 0.115158, 0.004557, 0.015752, 1.000000, 0.000000, 0.006549
5.060000, 0.992789, 0.110805, 0.004716, 0.015156, 1.000000, 0.000000, 0.006503
5.070000, 0.992837, 0.106515, 0.004869, 0.014569, 1.000000, 0.000000, 0.006454
5.080000, 0.992887, 0.102288, 0.005016, 0.013991, 1.000000, 0.000000, 0.006404
5.090000, 0.992938, 0.098125, 0.005157, 0.013422, 1.000000, 0.000000, 0.006353
5.100000, 0.992991, 0.094024, 0.005293, 0.012861, 1.000000, 0.000000, 0.006300
5.110000, 0.993045, 0.089988, 0.005423, 0.012309, 1.000000, 0.000000, 0.006246
5.120000, 0.993101, 0.086015, 0.005547, 0.011765, 1.000000, 0.000000, 0.006191
5.130000, 0.993157, 0.082105, 0.005666, 0.011231, 1.000000, 0.000000, 0.006134
5.140000, 0.993215, 0.078260, 0.005779, 0.010705, 1.000000, 0.000000, 0.006076
5.150000, 0.993274, 0.074478, 0.005888, 0.010187, 1.000000, 0.000000, 0.006017
5.160000, 0.993334, 0.070760, 0.005990, 0.009679, 1.000000, 0.000000, 0.005957
5.170000, 0.993395, 0.067106, 0.006088, 0.009179, 1.000000, 0.000000, 0.005896
5.180000, 0.993457, 0.063516, 0.006181, 0.008688, 1.000000, 0.000000, 0.005834
5.190000, 0.993520, 0.059989, 0.006269, 0.008205, 1.000000, 0.000000, 0.005772
5.200000, 0.993583, 0.056526, 0.006351, 0.007732, 1.000000, 0.000000, 0.005708
5.210000, 0.993648, 0.053126, 0.006430, 0.007267, 1.000000, 0.000000, 0.005643
5.220000, 0.993713, 0.049789, 0.006503, 0.006810, 1.000000, 0.000000, 0.005578
5.230000, 0.993779, 0.046516, 0.006572, 0.006363, 1.000000, 0.000000, 0.005512
5.240000, 0.993846, 0.043305, 0.006636, 0.005923, 1.000000, 0.000000, 0.005445
5.250000, 0.993913, 0.040157, 0.006696, 0.005493, 1.000000, 0.000000, 0.005378
5.260000, 0.993981, 0.037072, 0.006751, 0.005071, 1.000000, 0.000000, 0.005310
5.270000, 0.994050, 0.034048, 0.006803, 0.004657, 1.000000, 0.000000, 0.005242
5.280000, 0.994119, 0.031086, 0.006850, 0.004252, 1.000000, 0.000000, 0.005173
5.290000, 0.994188, 0.028186, 0.006893, 0.003855, 1.000000, 0.000000, 0.005103
5.300000, 0.994258, 0.025347, 0.006931, 0.003467, 1.000000, 0.000000, 0.005033
5.310000, 0.994328, 0.022569, 0.006966, 0.003087, 1.000000, 0.000000, 0.004963
5.320000, 0.994399, 0.019852, 0.006998, 0.002715, 1.000000, 0.000000, 0.004893
5.330000, 0.994469, 0.017194, 0.007025, 0.002352, 1.000000, 0.000000, 0.004822
5.340000, 0.994540, 0.014596, 0.007049, 0.001996, 1.000000, 0.000000, 0.004751
5.350000, 0.994612, 0.012058, 0.007069, 0.001649, 1.000000, 0.000000, 0.004680
5.360000, 0.994683, 0.009579, 0.007086, 0.001310, 1.000000, 0.000000, 0.004608
5.370000, 0.994755, 0.007158, 0.007099, 0.000979, 1.000000, 0.000000, 0.004536
5.380000, 0.994827, 0.004795, 0.007109, 0.000656, 1.000000, 0.000000, 0.004465
5.390000, 0.994898, 0.002489, 0.007115, 0.000340, 1.000000, 0.000000, 0.004393
5.400000, 0.994970, 0.000241, 0.007119, 0.000033, 1.000000, 0.000000, 0.004321
5.410000, 0.995042, -0.001950, 0.007119, -0.000267, 1.000000, 0.000000, 0.004249
5.420000, 0.995114, -0.004086, 0.007116, -0.000559, 1.000000, 0.000000, 0.004177
5.430000, 0.995186, -0.006166, 0.007111, -0.000843, 1.000000, 0.000000, 0.004105
5.440000, 0.995258, -0.008191, 0.007102, -0.001120, 1.000000, 0.000000, 0.004034
5.450000, 0.995329, -0.010161, 0.007091, -0.001390, 1.000000, 0.000000, 0.003962
5.460000, 0.995401, -0.012077, 0.007077, -0.001652, 1.000000, 0.000000, 0.003890
5.470000, 0.995472, -0.013940, 0.007060, -0.001907, 1.000000, 0.000000, 0.003819
5.480000, 0.995544, -0.015750, 0.007041, -0.002154, 1.000000, 0.000000, 0.003748
5.490000, 0.995615, -0.017507, 0.007019, -0.002395, 1.000000, 0.000000, 0.003677
5.500000, 0.995685, -0.019213, 0.006995, -0.002628, 1.000000, 0.000000, 0.003606
5.510000, 0.995756, -0.020868, 0.006969, -0.002854, 1.000000, 0.000000, 0.003535
5.520000, 0.995826, -0.022472, 0.006940, -0.003074, 1.000000, 0.000000, 0.003465
5.530000, 0.995896, -0.024026, 0.006909, -0.003286, 1.000000, 0.000000, 0.003395
5.540000, 0.995966, -0.025530, 0.006875, -0.003492, 1.000000, 0.000000, 0.003326
